-0.610,0.244,2.256
-0.610,0.305,2.317
-0.610,0.244,2.317
-0.488,0.183,2.378
-0.610,0.183,2.317
-0.549,0.244,2.317
-0.610,0.183,2.439
-0.610,0.122,2.378
-0.549,0.244,2.317
-0.671,0.366,2.317
-0.549,0.244,2.317
-0.549,0.183,2.256
-0.549,0.244,2.317
-0.671,0.305,2.317
-0.610,0.183,2.317
-0.549,0.183,2.317
-0.610,0.244,2.256
-0.488,0.244,2.256
-0.732,0.244,2.256
-0.610,0.244,2.317
-0.610,0.183,2.317
-0.610,0.244,2.256
-0.610,0.305,2.317
-0.549,0.244,2.317
-0.549,0.244,2.317
-0.488,0.244,2.317
-0.549,0.183,2.317
-0.549,0.305,2.378
-0.549,0.305,2.317
-0.610,0.244,2.317
-0.732,0.183,2.378
-0.671,0.183,2.317
-0.549,0.244,2.256
-0.610,0.244,2.317
-0.488,0.305,2.317
-0.549,0.305,2.317
-0.488,0.183,2.439
-0.549,0.183,2.378
-0.488,0.244,2.378
-0.610,0.183,2.256
-0.610,0.244,2.317
-0.488,0.244,2.317
-0.488,0.244,2.195
-0.488,0.183,2.317
-0.610,0.305,2.317
-0.488,0.305,2.317
-0.488,0.244,2.317
-0.671,0.244,2.256
-0.549,0.305,2.317
-0.427,0.244,2.317
-0.488,0.244,2.317
-0.610,0.244,2.256
-0.610,0.305,2.378
-0.488,0.244,2.317
-0.488,0.183,2.378
-0.610,0.244,2.317
-0.732,0.244,2.317
-0.549,0.183,2.317
-0.610,0.244,2.378
-0.488,0.183,2.317
-0.549,0.244,2.317
-0.610,0.305,2.317
-0.549,0.244,2.256
-0.549,0.244,2.317
-0.610,0.244,2.378
-0.610,0.244,2.256
-0.671,0.244,2.256
-0.549,0.305,2.256
-0.610,0.244,2.256
-0.610,0.305,2.256
-0.488,0.305,2.378
-0.488,0.244,2.317
-0.610,0.305,2.317
-0.549,0.305,2.317
-0.610,0.305,2.256
-0.610,0.244,2.256
-0.610,0.305,2.256
-0.549,0.244,2.317
-0.488,0.244,2.317
-0.549,0.305,2.317
-0.549,0.244,2.317
-0.488,0.305,2.317
-0.488,0.183,2.256
-0.610,0.183,2.256
-0.610,0.305,2.256
-0.610,0.244,2.256
-0.610,0.183,2.256
-0.610,0.244,2.317
-0.549,0.244,2.317
-0.549,0.183,2.317
-0.549,0.305,2.378
-0.549,0.244,2.378
-0.549,0.244,2.317
-0.488,0.183,2.317
-0.610,0.183,2.317
-0.610,0.305,2.317
-0.549,0.183,2.256
-0.610,0.244,2.378
-0.610,0.244,2.256
-0.610,0.244,2.256
-0.610,0.244,2.256
-0.549,0.305,2.317
-0.549,0.305,2.256
-0.549,0.305,2.317
-0.549,0.305,2.317
-0.610,0.244,2.256
-0.671,0.305,2.195
-0.610,0.244,2.256
-0.610,0.305,2.256
-0.610,0.183,2.256
-0.549,0.183,2.317
-0.671,0.244,2.317
-0.610,0.244,2.317
-0.671,0.183,2.256
-0.671,0.183,2.317
-0.549,0.183,2.317
-0.427,0.305,2.256
-0.488,0.305,2.256
-0.610,0.183,2.256
-0.610,0.305,2.256
-0.671,0.244,2.256
-0.671,0.183,2.256
-0.610,0.183,2.195
-0.549,0.244,2.256
-0.549,0.305,2.317
-0.610,0.244,2.317
-0.610,0.183,2.378
-0.549,0.244,2.317
-0.488,0.305,2.317
-0.549,0.305,2.317
-0.549,0.183,2.439
-0.610,0.183,2.317
-0.610,0.305,2.317
-0.610,0.244,2.317
-0.488,0.183,2.256
-0.549,0.183,2.256
-0.610,0.244,2.317
-0.610,0.305,2.317
-0.610,0.183,2.195
-0.549,0.244,2.317
-0.549,0.366,2.439
-0.610,0.244,2.378
-0.610,0.244,2.378
-0.549,0.183,2.378
-0.671,0.244,2.256
-0.671,0.183,2.317
-0.610,0.244,2.317
-0.488,0.244,2.317
-0.671,0.244,2.317
-0.671,0.183,2.256
-0.549,0.244,2.256
-0.488,0.244,2.317
-0.488,0.305,2.317
-0.671,0.305,2.317
-0.732,0.244,2.256
-0.549,0.183,2.317
-0.488,0.183,2.378
-0.549,0.244,2.317
-0.671,0.244,2.256
-0.671,0.183,2.317
-0.488,0.244,2.317
-0.488,0.244,2.317
-0.549,0.305,2.317
-0.488,0.244,2.378
-0.427,0.183,2.317
-0.549,0.244,2.256
-0.671,0.244,2.256
-0.488,0.244,2.256
-0.549,0.244,2.317
-0.549,0.305,2.256
-0.427,0.244,2.256
-0.305,0.244,2.317
-0.488,0.305,2.256
-0.671,0.305,2.317
-0.549,0.183,2.256
-0.610,0.366,2.317
-0.671,0.305,2.378
-0.549,0.244,2.256
-0.549,0.244,2.317
-0.549,0.305,2.317
-0.549,0.183,2.256
-0.488,0.244,2.256
-0.549,0.305,2.317
-0.549,0.305,2.256
-0.732,0.244,2.256
-0.671,0.183,2.317
-0.549,0.244,2.317
-0.610,0.366,2.256
-0.610,0.244,2.256
-0.549,0.305,2.317
-0.610,0.244,2.256
-0.671,0.244,2.317
-0.671,0.305,2.256
-0.671,0.183,2.195
-0.549,0.244,2.317
-0.549,0.305,2.317
-0.549,0.366,2.378
-0.549,0.244,2.317
-0.549,0.183,2.317
-0.488,0.305,2.317
-0.549,0.305,2.317
-0.610,0.244,2.317
-0.610,0.183,2.256
-0.671,0.305,2.317
-0.488,0.305,2.317
-0.610,0.244,2.256
-0.671,0.244,2.256
-0.488,0.305,2.317
-0.488,0.244,2.317
-0.549,0.244,2.317
-0.610,0.244,2.317
-0.610,0.244,2.378
-0.610,0.305,2.317
-0.671,0.305,2.256
-0.488,0.183,2.256
-0.488,0.244,2.378
-0.610,0.244,2.256
-0.549,0.305,2.195
-0.671,0.244,2.256
-0.610,0.244,2.256
-0.549,0.305,2.256
-0.549,0.244,2.256
-0.671,0.244,2.317
-0.671,0.244,2.317
-0.549,0.244,2.378
-0.671,0.244,2.317
-0.610,0.244,2.256
-0.549,0.244,2.256
-0.549,0.244,2.256
-0.549,0.305,2.256
-0.610,0.244,2.256
-0.549,0.244,2.378
-0.549,0.183,2.317
-0.549,0.244,2.317
-0.549,0.305,2.256
-0.488,0.305,2.378
-0.488,0.244,2.256
-0.488,0.244,2.317
-0.610,0.244,2.317
-0.671,0.305,2.317
-0.610,0.183,2.317
-0.488,0.183,2.256
-0.549,0.305,2.378
-0.488,0.244,2.317
-0.488,0.244,2.317
-0.549,0.183,2.378
-0.671,0.183,2.256
-0.610,0.122,2.256
-0.610,0.244,2.256
-0.549,0.244,2.317
-0.488,0.244,2.317
-0.610,0.244,2.256
-0.549,0.366,2.317
-0.610,0.244,2.317
-0.610,0.183,2.256
-0.549,0.244,2.317
-0.488,0.366,2.317
-0.488,0.244,2.378
-0.610,0.305,2.378
-0.610,0.305,2.256
-0.488,0.305,2.256
-0.610,0.305,2.317
-0.549,0.244,2.317
-0.549,0.305,2.317
-0.549,0.244,2.378
-0.549,0.183,2.317
-0.549,0.244,2.317
-0.610,0.305,2.317
-0.488,0.244,2.378
-0.671,0.183,2.317
-0.549,0.183,2.317
-0.610,0.244,2.195
-0.610,0.122,2.195
-0.488,0.183,2.317
-0.549,0.244,2.378
-0.549,0.244,2.317
-0.671,0.244,2.256
-0.549,0.305,2.378
-0.549,0.244,2.378
-0.549,0.305,2.317
-0.549,0.183,2.256
-0.610,0.122,2.256
-0.610,0.305,2.256
-0.671,0.305,2.317
-0.549,0.244,2.256
-0.549,0.305,2.256
-0.549,0.244,2.317
-0.549,0.183,2.256
-0.488,0.244,2.317
-0.488,0.183,2.378
-0.610,0.244,2.317
-0.549,0.244,2.317
-0.549,0.244,2.256
-0.549,0.244,2.256
-0.549,0.305,2.317
-0.549,0.244,2.317
-0.488,0.183,2.317
-0.549,0.244,2.317
-0.488,0.244,2.256
-0.549,0.183,2.256
-0.671,0.305,2.256
-0.488,0.183,2.317
-0.488,0.244,2.317
-0.549,0.244,2.317
-0.732,0.244,2.317
-0.671,0.305,2.378
-0.549,0.305,2.256
-0.671,0.305,2.378
-0.610,0.244,2.256
-0.549,0.183,2.256
-0.549,0.183,2.256
-0.610,0.244,2.256
-0.549,0.244,2.317
-0.549,0.183,2.256
-0.610,0.244,2.256
-0.488,0.244,2.317
-0.549,0.183,2.256
-0.549,0.244,2.256
-0.427,0.244,2.378
-0.610,0.183,2.378
-0.427,0.183,2.378
-0.549,0.305,2.317
-0.366,0.305,2.317
-0.610,0.305,2.256
-0.610,0.305,2.195
-0.549,0.244,2.256
-0.549,0.244,2.317
-0.488,0.244,2.256
-0.549,0.305,2.256
-0.549,0.244,2.317
-0.610,0.305,2.317
-0.610,0.305,2.317
-0.549,0.244,2.317
-0.671,0.183,2.317
-0.549,0.244,2.317
-0.549,0.244,2.256
-0.488,0.305,2.256
-0.549,0.183,2.317
-0.732,0.183,2.378
-0.610,0.244,2.378
-0.549,0.244,2.317
-0.488,0.244,2.317
-0.549,0.305,2.256
-0.488,0.244,2.256
-0.488,0.183,2.256
-0.610,0.183,2.256
-0.610,0.366,2.378
-0.610,0.244,2.256
-0.427,0.244,2.256
-0.488,0.244,2.317
-0.610,0.305,2.317
-0.671,0.244,2.317
-0.549,0.244,2.378
-0.488,0.244,2.256
-0.488,0.244,2.317
-0.549,0.244,2.317
-0.549,0.244,2.256
-0.488,0.244,2.256
-0.427,0.305,2.317
-0.488,0.244,2.256
-0.610,0.305,2.317
-0.671,0.244,2.256
-0.610,0.305,2.256
-0.671,0.244,2.317
-0.610,0.183,2.317
-0.549,0.244,2.256
-0.610,0.305,2.256
-0.610,0.244,2.195
-0.488,0.183,2.378
-0.488,0.244,2.317
-0.610,0.244,2.256
-0.610,0.244,2.256
-0.732,0.244,2.256
-0.610,0.244,2.256
-0.610,0.244,2.317
-0.671,0.244,2.378
-0.610,0.183,2.256
-0.549,0.183,2.256
-0.488,0.183,2.317
-0.671,0.244,2.317
-0.549,0.305,2.317
-0.488,0.244,2.317
-0.549,0.244,2.378
-0.610,0.305,2.378
-0.549,0.183,2.378
-0.488,0.244,2.317
-0.549,0.244,2.317
-0.549,0.305,2.378
-0.549,0.305,2.317
-0.549,0.244,2.317
-0.549,0.183,2.317
-0.610,0.244,2.317
-0.549,0.244,2.195
-0.549,0.244,2.256
-0.732,0.305,2.317
-0.549,0.305,2.256
-0.549,0.244,2.317
-0.610,0.244,2.256
-0.549,0.305,2.317
-0.610,0.305,2.317
-0.610,0.244,2.317
-0.427,0.305,2.317
-0.549,0.244,2.256
-0.610,0.244,2.256
-0.488,0.305,2.317
-0.488,0.305,2.317
-0.549,0.305,2.256
-0.549,0.244,2.317
-0.488,0.305,2.317
-0.610,0.183,2.256
-0.610,0.183,2.317
-0.610,0.183,2.317
-0.488,0.244,2.317
-0.549,0.305,2.256
-0.549,0.244,2.317
-0.488,0.244,2.378
-0.488,0.122,2.317
-0.488,0.244,2.317
-0.610,0.305,2.317
-0.610,0.305,2.256
-0.610,0.244,2.317
-0.488,0.305,2.256
-0.549,0.183,2.317
-0.488,0.122,2.256
-0.549,0.244,2.317
-0.671,0.305,2.317
-0.488,0.244,2.256
-0.610,0.244,2.317
-0.549,0.244,2.317
-0.488,0.305,2.317
-0.488,0.244,2.256
-0.549,0.183,2.317
-0.549,0.183,2.256
-0.549,0.244,2.195
-0.549,0.183,2.256
-0.671,0.244,2.317
-0.549,0.244,2.317
-0.488,0.244,2.378
-0.549,0.244,2.256
-0.549,0.183,2.256
-0.671,0.244,2.256
-0.671,0.183,2.317
-0.488,0.183,2.378
-0.610,0.244,2.256
-0.610,0.244,2.256
-0.610,0.305,2.317
-0.549,0.244,2.256
-0.488,0.244,2.195
-0.610,0.244,2.317
-0.610,0.244,2.378
-0.549,0.305,2.256
-0.610,0.305,2.256
-0.549,0.305,2.378
-0.488,0.305,2.378
-0.610,0.244,2.256
-0.610,0.122,2.256
-0.549,0.305,2.317
-0.549,0.244,2.317
-0.549,0.183,2.317
-0.549,0.183,2.378
-0.549,0.305,2.317
-0.610,0.244,2.317
-0.549,0.183,2.256
-0.610,0.305,2.256
-0.549,0.244,2.317
-0.610,0.244,2.317
-0.488,0.244,2.378
-0.427,0.366,2.317
-0.549,0.305,2.317
-0.610,0.244,2.256
-0.610,0.244,2.317
-0.488,0.244,2.317
-0.549,0.244,2.195
-0.610,0.244,2.256
-0.488,0.183,2.195
-0.549,0.244,2.256
-0.488,0.244,2.317
-0.610,0.244,2.317
-0.488,0.244,2.378
-0.671,0.305,2.317
-0.610,0.183,2.256
-0.488,0.183,2.317
-0.549,0.183,2.317
-0.549,0.244,2.317
-0.610,0.244,2.317
-0.610,0.305,2.256
-0.549,0.183,2.317
-0.610,0.244,2.317
-0.488,0.244,2.378
-0.610,0.244,2.256
-0.610,0.244,2.195
-0.549,0.244,2.317
-0.549,0.305,2.378
-0.610,0.244,2.256
-0.610,0.305,2.256
-0.427,0.244,2.439
-0.549,0.244,2.378
-0.610,0.183,2.378
-0.488,0.244,2.317
-0.549,0.305,2.317
-0.671,0.305,2.378
-0.610,0.244,2.317
-0.610,0.244,2.256
-0.488,0.244,2.317
-0.610,0.183,2.256
-0.549,0.244,2.256
-0.610,0.244,2.317
-0.549,0.183,2.256
-0.549,0.244,2.256
-0.671,0.244,2.317
-0.610,0.305,2.378
-0.488,0.305,2.317
-0.488,0.244,2.378
-0.549,0.244,2.256
-0.488,0.244,2.378
-0.427,0.244,2.317
-0.671,0.305,2.317
-0.610,0.305,2.256
-0.610,0.244,2.256
-0.610,0.305,2.256
-0.610,0.305,2.317
-0.488,0.305,2.378
-0.488,0.244,2.256
-0.610,0.183,2.256
-0.671,0.305,2.256
-0.610,0.305,2.317
-0.610,0.244,2.378
-0.671,0.244,2.317
-0.610,0.244,2.317
-0.671,0.183,2.317
-0.610,0.183,2.378
-0.488,0.183,2.317
-0.610,0.244,2.317
-0.488,0.305,2.256
-0.610,0.244,2.317
-0.549,0.244,2.378
-0.610,0.244,2.317
-0.610,0.183,2.195
-0.549,0.183,2.256
-0.549,0.244,2.317
-0.549,0.244,2.317
-0.549,0.305,2.317
-0.549,0.244,2.317
-0.671,0.244,2.317
-0.427,0.305,2.317
-0.671,0.244,2.256
-0.671,0.244,2.317
-0.671,0.244,2.378
-0.671,0.244,2.195
-0.610,0.122,2.256
-0.610,0.183,2.317
-0.488,0.183,2.256
-0.549,0.183,2.317
-0.610,0.244,2.317
-0.610,0.305,2.317
-0.610,0.305,2.378
-0.671,0.305,2.317
-0.488,0.366,2.256
-0.549,0.183,2.256
-0.549,0.183,2.317
-0.549,0.244,2.256
-0.549,0.305,2.317
-0.549,0.244,2.317
-0.610,0.305,2.317
-0.610,0.244,2.378
-0.671,0.244,2.317
-0.549,0.244,2.317
-0.549,0.244,2.317
-0.488,0.244,2.256
-0.610,0.305,2.256
-0.488,0.305,2.256
-0.610,0.183,2.256
-0.610,0.244,2.317
-0.610,0.244,2.317
-0.610,0.244,2.256
-0.488,0.244,2.317
-0.610,0.244,2.317
-0.610,0.244,2.317
-0.549,0.305,2.256
-0.610,0.244,2.317
-0.671,0.244,2.256
-0.610,0.305,2.256
-0.488,0.183,2.317
-0.610,0.305,2.317
-0.488,0.244,2.256
-0.549,0.244,2.317
-0.671,0.244,2.317
-0.610,0.183,2.317
-0.488,0.244,2.317
-0.549,0.183,2.256
-0.427,0.244,2.378
-0.366,0.244,2.317
-0.549,0.183,2.317
-0.610,0.244,2.317
-0.549,0.183,2.378
-0.488,0.305,2.317
-0.488,0.244,2.256
-0.549,0.244,2.317
-0.671,0.183,2.317
-0.610,0.183,2.317
-0.671,0.183,2.378
-0.488,0.244,2.317
-0.610,0.244,2.317
-0.610,0.183,2.256
-0.610,0.244,2.317
-0.610,0.244,2.378
-0.671,0.305,2.256
-0.671,0.244,2.256
-0.610,0.244,2.378
-0.610,0.305,2.256
-0.610,0.305,2.317
-0.610,0.183,2.256
-0.549,0.244,2.256
-0.610,0.183,2.317
-0.610,0.244,2.317
-0.610,0.244,2.317
-0.488,0.183,2.317
-0.549,0.305,2.256
-0.549,0.305,2.256
-0.549,0.305,2.317
-0.488,0.305,2.317
-0.549,0.305,2.256
-0.549,0.305,2.317
-0.610,0.244,2.317
-0.610,0.244,2.256
-0.549,0.305,2.317
-0.549,0.305,2.256
-0.488,0.244,2.317
-0.549,0.305,2.256
-0.549,0.244,2.317
-0.549,0.183,2.256
-0.488,0.183,2.317
-0.549,0.244,2.378
-0.549,0.244,2.317
-0.427,0.305,2.195
-0.427,0.244,2.256
-0.488,0.305,2.317
-0.671,0.305,2.317
-0.610,0.244,2.317
-0.610,0.183,2.439
-0.549,0.244,2.317
-0.671,0.183,2.256
-0.610,0.183,2.317
-0.488,0.366,2.317
-0.549,0.244,2.317
-0.488,0.183,2.256
-0.549,0.183,2.256
-0.549,0.183,2.256
-0.488,0.183,2.317
-0.549,0.183,2.317
-0.610,0.244,2.317
-0.488,0.305,2.378
-0.549,0.183,2.256
-0.610,0.305,2.256
-0.671,0.305,2.317
-0.549,0.244,2.317
-0.610,0.244,2.256
-0.610,0.183,2.256
-0.427,0.183,2.378
-0.549,0.244,2.378
-0.488,0.244,2.256
-0.488,0.305,2.256
-0.427,0.183,2.317
-0.610,0.244,2.317
-0.610,0.305,2.256
-0.488,0.183,2.256
-0.366,0.244,2.317
-0.549,0.244,2.256
-0.732,0.244,2.195
-0.610,0.244,2.317
-0.610,0.183,2.378
-0.549,0.244,2.317
-0.610,0.183,2.317
-0.549,0.183,2.317
-0.427,0.305,2.317
-0.488,0.183,2.195
-0.549,0.183,2.195
-0.610,0.244,2.317
-0.549,0.244,2.378
-0.793,0.305,2.317
-0.610,0.305,2.317
-0.488,0.305,2.317
-0.610,0.244,2.378
-0.549,0.183,2.195
-0.549,0.244,2.195
-0.488,0.244,2.317
-0.488,0.244,2.256
-0.549,0.244,2.378
-0.671,0.244,2.317
-0.610,0.244,2.317
-0.610,0.305,2.378
-0.549,0.305,2.317
-0.549,0.305,2.317
-0.610,0.244,2.195
-0.549,0.305,2.317
-0.610,0.244,2.317
-0.610,0.305,2.256
-0.549,0.183,2.317
-0.549,0.244,2.317
-0.549,0.244,2.317
-0.549,0.305,2.256
-0.549,0.244,2.256
-0.488,0.244,2.317
-0.549,0.305,2.378
-0.671,0.305,2.378
-0.549,0.244,2.378
-0.549,0.244,2.317
-0.671,0.305,2.317
-0.427,0.183,2.256
-0.427,0.305,2.317
-0.488,0.122,2.317
-0.488,0.244,2.317
-0.549,0.305,2.317
-0.488,0.244,2.256
-0.610,0.305,2.256
-0.671,0.244,2.256
-0.671,0.183,2.317
-0.610,0.244,2.317
-0.549,0.305,2.378
-0.610,0.183,2.256
-0.610,0.183,2.256
-0.671,0.244,2.317
-0.549,0.244,2.317
-0.549,0.244,2.378
-0.610,0.183,2.317
-0.488,0.305,2.317
-0.488,0.183,2.378
-0.610,0.244,2.256
-0.549,0.244,2.195
-0.549,0.183,2.317
-0.610,0.183,2.317
-0.549,0.305,2.317
-0.549,0.305,2.256
-0.488,0.305,2.195
-0.671,0.183,2.439
-0.488,0.305,2.378
-0.549,0.183,2.317
-0.610,0.244,2.317
-0.671,0.183,2.378
-0.488,0.244,2.317
-0.549,0.244,2.317
-0.549,0.183,2.256
-0.488,0.183,2.256
-0.549,0.244,2.256
-0.549,0.305,2.317
-0.671,0.244,2.317
-0.488,0.305,2.317
-0.671,0.305,2.256
-0.488,0.183,2.256
-0.671,0.244,2.256
-0.610,0.183,2.317
-0.488,0.244,2.256
-0.549,0.305,2.317
-0.549,0.244,2.378
-0.488,0.244,2.317
-0.488,0.305,2.256
-0.488,0.244,2.317
-0.488,0.183,2.378
-0.488,0.305,2.317
-0.610,0.305,2.317
-0.610,0.366,2.378
-0.610,0.244,2.317
-0.549,0.244,2.317
-0.549,0.183,2.317
-0.610,0.244,2.378
-0.610,0.305,2.317
-0.427,0.305,2.256
-0.549,0.244,2.317
-0.610,0.305,2.317
-0.610,0.305,2.256
-0.793,0.305,2.256
-0.549,0.183,2.256
-0.549,0.305,2.256
-0.488,0.305,2.317
-0.488,0.244,2.378
-0.549,0.305,2.378
-0.488,0.244,2.317
-0.488,0.244,2.256
-0.488,0.183,2.256
-0.488,0.305,2.317
-0.549,0.183,2.378
-0.549,0.305,2.378
-0.549,0.244,2.378
-0.488,0.183,2.317
-0.549,0.183,2.317
-0.549,0.183,2.317
-0.549,0.305,2.317
-0.549,0.244,2.317
-0.488,0.122,2.317
-0.549,0.183,2.378
-0.549,0.244,2.378
-0.549,0.183,2.317
-0.488,0.244,2.317
-0.427,0.305,2.317
-0.610,0.305,2.317
-0.671,0.244,2.317
-0.488,0.305,2.317
-0.732,0.183,2.256
-0.549,0.183,2.317
-0.488,0.305,2.317
-0.549,0.244,2.317
-0.488,0.183,2.317
-0.610,0.305,2.378
-0.610,0.244,2.317
-0.610,0.305,2.317
-0.610,0.305,2.317
-0.671,0.305,2.378
-0.488,0.305,2.317
-0.549,0.183,2.256
-0.488,0.183,2.317
-0.549,0.305,2.317
-0.671,0.366,2.256
-0.549,0.305,2.317
-0.549,0.305,2.378
-0.610,0.183,2.317
-0.549,0.183,2.256
-0.488,0.244,2.256
-0.671,0.305,2.256
-0.488,0.244,2.378
-0.549,0.305,2.317
-0.671,0.305,2.378
-0.610,0.244,2.256
-0.610,0.244,2.317
-0.427,0.244,2.378
-0.610,0.244,2.378
-0.610,0.244,2.378
-0.488,0.244,2.256
-0.610,0.244,2.317
-0.610,0.244,2.317
-0.549,0.244,2.378
-0.488,0.244,2.378
-0.549,0.305,2.317
-0.488,0.305,2.317
-0.549,0.244,2.317
-0.549,0.244,2.317
-0.610,0.244,2.256
-0.610,0.244,2.256
-0.549,0.305,2.256
-0.610,0.305,2.256
-0.549,0.244,2.378
-0.549,0.305,2.317
-0.488,0.244,2.195
-0.488,0.244,2.317
-0.549,0.244,2.317
-0.610,0.244,2.256
-0.671,0.183,2.256
-0.671,0.305,2.378
-0.549,0.305,2.378
-0.488,0.305,2.317
-0.610,0.305,2.317
-0.610,0.244,2.378
-0.549,0.244,2.378
-0.671,0.244,2.256
-0.549,0.244,2.317
-0.610,0.183,2.256
-0.610,0.244,2.256
-0.549,0.244,2.317
-0.610,0.305,2.256
-0.549,0.305,2.317
-0.610,0.366,2.256
-0.671,0.305,2.195
-0.610,0.244,2.256
-0.610,0.244,2.317
-0.549,0.244,2.317
-0.671,0.244,2.256
-0.488,0.183,2.317
-0.549,0.244,2.317
-0.549,0.244,2.317
-0.488,0.305,2.195
-0.549,0.305,2.256
-0.610,0.305,2.317
-0.671,0.305,2.256
-0.488,0.244,2.256
-0.549,0.305,2.317
-0.549,0.183,2.195
-0.549,0.305,2.256
-0.549,0.244,2.317
-0.488,0.244,2.256
-0.549,0.305,2.317
-0.610,0.366,2.317
-0.549,0.305,2.317
-0.427,0.244,2.256
-0.488,0.305,2.378
-0.610,0.244,2.317
-0.610,0.244,2.317
-0.610,0.183,2.317
-0.671,0.183,2.317
-0.610,0.183,2.256
-0.671,0.183,2.317
-0.610,0.244,2.317
-0.549,0.244,2.317
-0.671,0.305,2.317
-0.549,0.244,2.317
-0.610,0.244,2.378
-0.610,0.305,2.256
-0.610,0.305,2.256
-0.549,0.244,2.256
-0.549,0.305,2.317
-0.610,0.305,2.256
-0.549,0.244,2.378
-0.610,0.183,2.317
-0.488,0.244,2.256
-0.427,0.183,2.317
-0.671,0.183,2.256
-0.671,0.183,2.317
-0.549,0.183,2.317
-0.549,0.244,2.317
-0.732,0.305,2.317
-0.671,0.244,2.317
-0.549,0.366,2.317
-0.488,0.244,2.256
-0.488,0.183,2.256
-0.610,0.244,2.317
-0.610,0.244,2.317
-0.549,0.183,2.256
-0.549,0.244,2.317
-0.549,0.244,2.256
-0.427,0.183,2.378
-0.549,0.244,2.317
-0.610,0.244,2.317
-0.549,0.244,2.378
-0.488,0.305,2.256
-0.610,0.305,2.256
-0.671,0.244,2.317
-0.549,0.244,2.378
-0.549,0.305,2.317
-0.549,0.244,2.317
-0.549,0.183,2.317
-0.549,0.305,2.317
-0.671,0.305,2.195
-0.610,0.244,2.317
-0.488,0.244,2.317
-0.610,0.305,2.378
-0.549,0.305,2.256
-0.549,0.244,2.256
-0.549,0.305,2.378
-0.610,0.244,2.317
-0.549,0.305,2.256
-0.488,0.366,2.195
-0.610,0.305,2.317
-0.549,0.305,2.317
-0.488,0.244,2.256
-0.610,0.305,2.256
-0.671,0.305,2.317
-0.610,0.366,2.256
-0.671,0.244,2.317
-0.610,0.305,2.378
-0.610,0.244,2.317
-0.549,0.183,2.256
-0.549,0.244,2.256
-0.549,0.305,2.317
-0.549,0.244,2.378
-0.610,0.244,2.439
-0.549,0.244,2.378
-0.549,0.183,2.317
-0.549,0.244,2.256
-0.610,0.305,2.256
-0.549,0.244,2.378
-0.610,0.183,2.256
-0.610,0.244,2.256
-0.549,0.244,2.256
-0.549,0.244,2.256
-0.549,0.244,2.378
-0.488,0.183,2.378
-0.549,0.183,2.317
-0.610,0.305,2.256
-0.549,0.305,2.195
-0.488,0.244,2.256
-0.610,0.366,2.378
-0.610,0.305,2.317
-0.671,0.305,2.256
-0.610,0.244,2.317
-0.610,0.305,2.195
-0.610,0.244,2.256
-0.488,0.244,2.317
-0.549,0.244,2.317
-0.610,0.183,2.317
-0.488,0.244,2.378
-0.549,0.183,2.378
-0.610,0.244,2.256
-0.610,0.183,2.256
-0.549,0.305,2.378
-0.488,0.244,2.317
-0.671,0.244,2.256
-0.671,0.183,2.317
-0.671,0.244,2.256
-0.549,0.244,2.317
-0.488,0.183,2.317
-0.549,0.244,2.256
-0.610,0.305,2.256
-0.549,0.244,2.256
-0.488,0.244,2.256
-0.610,0.244,2.256
-0.488,0.305,2.378
-0.488,0.305,2.317
-0.549,0.244,2.256
-0.610,0.183,2.256
-0.671,0.183,2.256
-0.610,0.244,2.378
-0.549,0.244,2.378
-0.488,0.183,2.317
-0.488,0.183,2.195
-0.488,0.244,2.256
-0.671,0.305,2.317
-0.610,0.305,2.256
-0.610,0.305,2.317
-0.549,0.305,2.256
-0.549,0.244,2.317
-0.549,0.183,2.378
-0.610,0.305,2.256
-0.610,0.244,2.256
-0.610,0.305,2.317
-0.549,0.244,2.256
-0.671,0.305,2.317
-0.549,0.183,2.317
-0.488,0.183,2.317
-0.671,0.244,2.256
-0.610,0.244,2.256
-0.427,0.305,2.256
-0.549,0.244,2.256
-0.671,0.305,2.256
-0.671,0.305,2.317
-0.610,0.183,2.317
-0.610,0.244,2.256
-0.610,0.305,2.317
-0.549,0.244,2.317
-0.427,0.183,2.439
-0.488,0.244,2.317
-0.610,0.305,2.256
-0.488,0.305,2.317
-0.366,0.366,2.378
-0.549,0.305,2.317
-0.610,0.366,2.195
-0.549,0.244,2.256
-0.549,0.244,2.256
-0.549,0.305,2.195
-0.549,0.244,2.317
-0.488,0.244,2.317
-0.488,0.244,2.317
-0.488,0.305,2.317
-0.488,0.244,2.256
-0.610,0.244,2.317
-0.549,0.244,2.256
-0.549,0.244,2.195
-0.549,0.244,2.256
-0.671,0.244,2.317
-0.549,0.244,2.378
-0.549,0.244,2.378
-0.610,0.183,2.317
-0.549,0.244,2.256
-0.488,0.183,2.256
-0.488,0.183,2.256
-0.610,0.305,2.317
-0.671,0.244,2.317
-0.671,0.244,2.317
-0.427,0.305,2.317
-0.488,0.244,2.378
-0.488,0.244,2.256
-0.549,0.244,2.317
-0.549,0.305,2.256
-0.488,0.366,2.378
-0.549,0.183,2.317
-0.610,0.244,2.317
-0.549,0.244,2.256
-0.549,0.305,2.256
-0.610,0.305,2.256
-0.549,0.183,2.256
-0.671,0.183,2.317
-0.488,0.183,2.317
-0.427,0.244,2.256
-0.488,0.305,2.256
-0.610,0.305,2.317
-0.549,0.244,2.317
-0.610,0.183,2.195
-0.549,0.244,2.256
-0.549,0.183,2.256
